活用,かつよう,conjugation
悲しむ,かなしむ,to be sad
かなり,かなり,considerably
金持ち,かねもち,rich man
可能,かのう,possible
株,かぶ,share
被る,かぶる,to suffer
構う,かまう,to mind
我慢,がまん,patience
神,かみ,god
雷,かみなり,thunder
髪の毛,かみのけ,hair 
かもしれない,かもしれない,may
空,から,sky
柄,がら,hilt 
刈る,かる,to cut 
彼等,かれら,they 
川,かわ,river
河,かわ,river
皮,かわ,skin
革,かわ,leather
かわいそう,かわいそう,poor
かわいらしい,かわいらしい,lovely
缶,かん,can
勘,かん,perception
考え,かんがえ,thinking
感覚,かんかく,sense
観客,かんきゃく,audience
環境,かんきょう,environment
歓迎,かんげい,welcome
観光,かんこう,sightseeing
観察,かんさつ,observation
感じ,かんじ,feeling
感謝,かんしゃ,thanks
患者,かんじゃ,a patient
勘定,かんじょう,calculation
感情,かんじょう,emotion
感じる,かんじる,to feel
感心,かんしん,admiration
関心,かんしん,concern
関する,かんする,to concern
完全,かんぜん,perfection
感動,かんどう,being deeply moved
監督,かんとく,supervision
管理,かんり,control
完了,かんりょう,completion
関連,かんれん,relation
議員,ぎいん,member of the Diet
記憶,きおく,memory
気温,きおん,temperature
機械,きかい,machine
議会,ぎかい,Diet
期間,きかん,period
機関,きかん,organ
企業,きぎょう,enterprise
効く,きく,to be effective
機嫌,きげん,humour
気候,きこう,climate
岸,きし,bank
生地,きじ,birthplace
記事,きじ,article
技師,ぎし,engineer
記者,きしゃ,reporter
傷,きず,wound
期待,きたい,expectation
帰宅,きたく,returning home
貴重,きちょう,precious
議長,ぎちょう,chairman
きちんと,きちんと,precisely
きつい,きつい,tight
気付く,きづく,to notice
気に入る,きにいる,to be pleased with
記入,きにゅう,entry
記念,きねん,commemoration
機能,きのう,function
気の毒,きのどく,pitiful
寄付,きふ,contribution
希望,きぼう,hope
基本,きほん,foundation
決まり,きまり,settlement
気味,きみ,-like
奇妙,きみょう,strange
義務,ぎむ,duty
疑問,ぎもん,question
逆,ぎゃく,reverse
キャプテン,きゃぷてん,captain
キャンプ,きゃんぷ,camp
九,きゅう,nine
旧,きゅう,ex-
級,きゅう,class
球,きゅう,globe
休暇,きゅうか,holiday
休憩,きゅうけい,rest
急激,きゅうげき,sudden
吸収,きゅうしゅう,absorption
救助,きゅうじょ,relief
急速,きゅうそく,rapid 
給料,きゅうりょう,salary
器用,きよう,skillful
教科書,きょうかしょ,text book
競技,きょうぎ,game
行儀,ぎょうぎ,manners
供給,きょうきゅう,supply
教師,きょうし,teacher 
教授,きょうじゅ,teaching
強調,きょうちょう,emphasis
共通,きょうつう,commonness
共同,きょうどう,cooperation
恐怖,きょうふ,be afraid
協力,きょうりょく,cooperation
強力,きょうりょく,herculean strength
許可,きょか,permission
局,きょく,court lady
巨大,きょだい,huge
嫌う,きらう,to hate
霧,きり,fog
切れ,きれ,cloth
記録,きろく,record
議論,ぎろん,argument
禁煙,きんえん,No Smoking!
金額,きんがく,amount of money
金庫,きんこ,safe
禁止,きんし,prohibition
金銭,きんせん,money
金属,きんぞく,metal
近代,きんだい,present day
緊張,きんちょう,tension
筋肉,きんにく,muscle
金融,きんゆう,monetary circulation
九,く,nine
句,く,sentence
臭い,くさい,odour
鎖,くさり,chain
腐る,くさる,to rot
癖,くせ,a habit 
管,くだ,pipe
具体,ぐたい,concrete
下り,くだり,down-train 
苦痛,くつう,pain
ぐっすり,ぐっすり,sound asleep
区別,くべつ,distinction
組,くみ,class
組合,くみあい,association
組む,くむ,to put together
曇,くもり,cloudiness
位,くらい,grade
暮らし,くらし,living
クラシック,くらしっく,classic
暮らす,くらす,to live
グランド,ぐらんど,gland
クリーム,くりーむ,cream
繰り返す,くりかえす,to repeat
クリスマス,くりすます,Christmas
狂う,くるう,to go mad
グループ,ぐるーぷ,group
苦しい,くるしい,painful
苦しむ,くるしむ,to suffer
暮れ,くれ,year end
苦労,くろう,troubles
加える,くわえる,to append
詳しい,くわしい,knowing very well
加わる,くわわる,to join in
訓,くん,native Japanese reading of a Chinese character
軍,ぐん,army
軍隊,ぐんたい,army
訓練,くんれん,practice
下,げ,under
計,けい,plan
敬意,けいい,respect
経営,けいえい,management
計画,けいかく,plan
景気,けいき,condition
経験,けいけん,experience
傾向,けいこう,tendency
警告,けいこく,warning
計算,けいさん,calculation
掲示,けいじ,notice
刑事,けいじ,criminal case
契約,けいやく,contract
経由,けいゆ,go by the way
ケース,けーす,case
ゲーム,げーむ,game
怪我,けが,injury 
劇,げき,drama
劇場,げきじょう,theatre
化粧,けしょう,make-up 
けち,けち,stinginess
結果,けっか,result
欠陥,けっかん,defect
結局,けっきょく,after all
決心,けっしん,determination
欠席,けっせき,absence
決定,けってい,decision
欠点,けってん,faults
月曜,げつよう,Monday
結論,けつろん,conclusion
煙,けむり,smoke
券,けん,ticket
県,けん,prefecture
軒,けん,eaves
喧嘩,けんか,quarrel
見解,けんかい,opinion
限界,げんかい,limit
現金,げんきん,cash
言語,げんご,language
健康,けんこう,health
検査,けんさ,inspection 
現在,げんざい,present
現実,げんじつ,reality
現象,げんしょう,phenomenon
現状,げんじょう,present condition
建設,けんせつ,construction
現代,げんだい,nowadays
建築,けんちく,construction
見当,けんとう,be found
検討,けんとう,consideration
現場,げんば,actual spot
憲法,けんぽう,constitution
権利,けんり,right
後,ご,afterwards
語,ご,language
恋,こい,love
濃い,こい,thick 
恋人,こいびと,lover
幸運,こううん,good luck
講演,こうえん,lecture
効果,こうか,effect
硬貨,こうか,coin
高価,こうか,high price
豪華,ごうか,wonderful
合格,ごうかく,success
交換,こうかん,exchange
航空,こうくう,aviation
光景,こうけい,scene
合計,ごうけい,sum total
攻撃,こうげき,attack
貢献,こうけん,contribution
広告,こうこく,advertisement
交際,こうさい,company
後者,こうしゃ,the latter
工場,こうば,factory
構成,こうせい,organization
高速,こうそく,high speed
行動,こうどう,action
強盗,ごうとう,robbery
幸福,こうふく,happiness
公平,こうへい,fairness
候補,こうほ,candidacy
考慮,こうりょ,consideration
越える,こえる,to exceed
コーチ,こーち,coach
コード,こーど,code
氷,こおり,ice
凍る,こおる,to freeze
ゴール,ごーる,goal
誤解,ごかい,misunderstanding
語学,ごがく,language study
呼吸,こきゅう,breath
故郷,こきょう,home town
極,ごく,quite
国語,こくご,national language
黒板,こくばん,blackboard
克服,こくふく,subjugation
国民,こくみん,national
穀物,こくもつ,grain
ここ,ここ,here
腰,こし,hip
故障,こしょう,break-down
個人,こじん,individual
越す,こす,to go over 
国家,こっか,state
国会,こっかい,National Diet
国境,こっきょう,national or state border
骨折,こっせつ,bone fracture
小包,こづつみ,parcel
事,こと,thing
異なる,ことなる,to differ
諺,ことわざ,proverb
断る,ことわる,to refuse
粉,こな,flour
この,この,this
好み,このみ,liking
好む,このむ,to like
塵,ごみ,dust
小麦,こむぎ,wheat
ごめんなさい,ごめんなさい,I beg your pardon
小屋,こや,hut
これら,これら,these
頃,ころ,time
殺す,ころす,to kill
転ぶ,ころぶ,to fall down
今回,こんかい,now
今後,こんご,from now on
混雑,こんざつ,confusion
こんなに,こんなに,so
困難,こんなん,difficulty
今日,こんにち,today
こんにちは,こんにちは,hello
コンピューター,こんぴゅーたー,computer
婚約,こんやく,engagement
混乱,こんらん,disorder
差,さ,difference
際,さい,on the occasion of
最高,さいこう,highest
財産,ざいさん,property
最終,さいしゅう,last
最中,さいちゅう,in the middle of
最低,さいてい,least
才能,さいのう,talent
裁判,さいばん,trial
材料,ざいりょう,ingredients
幸い,さいわい,happiness
境,さかい,border
逆らう,さからう,to go against
盛り,さかり,helping
作業,さぎょう,work
昨,さく,last 
作品,さくひん,work
作物,さくもつ,produce 
桜,さくら,cherry blossom
酒,さけ,alcohol
叫ぶ,さけぶ,to shout
支える,ささえる,to be blocked
指す,さす,to point
座席,ざせき,seat
作家,さっか,author
作曲,さっきょく,composition
ざっと,ざっと,roughly
さっぱり,さっぱり,feeling refreshed
さて,さて,well
砂漠,さばく,desert
差別,さべつ,discrimination
作法,さほう,manners
様々,さまざま,varied
覚ます,さます,to awaken
覚める,さめる,to wake
皿,さら,plate
更に,さらに,furthermore
去る,さる,to leave
猿,さる,monkey
騒ぎ,さわぎ,uproar
参加,さんか,participation
参考,さんこう,reference
賛成,Uӣ[い,approval
酸素,さんそ,oxygen
散歩,さんぽ,walk
四,し,four
氏,し,family name
詩,し,poem
幸せ,しあわせ,happiness
ジーンズ,じーんず,jeans
ジェット機,じぇっとき,jet aeroplane
直に,じかに,immediately
しかも,しかも,moreover
叱る,しかる,to scold
式,しき,equation
直,じき,earnestly
時期,じき,time
支給,しきゅう,payment
しきりに,しきりに,frequently
刺激,しげき,stimulus
資源,しげん,resources
事件,じけん,event
時刻,じこく,instant
自殺,じさつ,suicide
事実,じじつ,fact
支出,ししゅつ,expenditure
事情,じじょう,circumstances
詩人,しじん,poet
自身,じしん,by oneself
沈む,しずむ,to sink
自然,しぜん,nature
思想,しそう,thought
舌,した,tongue
事態,じたい,situation
従う,したがう,to abide 
したがって,したがって,therefore
支度,したく,preparation
親しい,したしい,intimate
七,しち,seven
質,しつ,quality
失業,しつぎょう,unemployment
実験,じっけん,experiment
実現,じつげん,implementation
実行,じっこう,practice
実際,じっさい,practical
実施,じっし,enforcement
じっと,じっと,fixedly
実に,じつに,indeed
実は,じつは,as a matter of fact
失望,しつぼう,disappointment
支店,してん,branch store 
指導,しどう,leadership
自動,じどう,automatic
品,しな,thing
支配,しはい,rule
芝居,しばい,play
しばしば,しばしば,often
芝生,しばふ,lawn
支払,しはらい,payment
支払う,しはらう,to pay
死亡,しぼう,death
資本,しほん,funds
姉妹,しまい,sisters
自慢,じまん,pride
事務,じむ,business
示す,しめす,to denote
下,しも,under
霜,しも,frost
じゃあ,じゃあ,well
借金,しゃっきん,debt
しゃべる,しゃべる,to talk
邪魔,じゃま,hindrance
週,しゅう,week
州,しゅう,sandbank
十,じゅう,10
銃,じゅう,gun
周囲,しゅうい,surroundings
収穫,しゅうかく,harvest
週間,しゅうかん,week
宗教,しゅうきょう,religion
重視,じゅうし,importance
就職,しゅうしょく,finding employment
ジュース,じゅーす,juice
修正,しゅうせい,amendment
渋滞,じゅうたい,congestion 
重大,じゅうだい,serious
住宅,じゅうたく,resident
集団,しゅうだん,group
集中,しゅうちゅう,concentration
収入,しゅうにゅう,income
住民,じゅうみん,citizens
重要,じゅうよう,important
修理,しゅうり,repairing
主義,しゅぎ,doctrine
宿泊,しゅくはく,lodging
手術,しゅじゅつ,surgical operation
首相,しゅしょう,Prime Minister
手段,しゅだん,means
主張,しゅちょう,claim
出身,しゅっしん,graduate from
出席,しゅっせき,attendance
出発,しゅっぱつ,departure
出版,しゅっぱん,publication
首都,しゅと,capital city
主婦,しゅふ,housewife
主要,しゅよう,chief
需要,じゅよう,demand
種類,しゅるい,variety
順,じゅん,order
瞬間,しゅんかん,moment
順調,じゅんちょう,favourable
順番,じゅんばん,turn 
準備,じゅんび,preparation
使用,しよう,use
賞,しょう,prize
障害,しょうがい,obstacle
奨学金,しょうがくきん,scholarship
乗客,じょうきゃく,passenger
上京,じょうきょう,proceeding to the capital 
状況,じょうきょう,state of affairs
条件,じょうけん,conditions
正午,しょうご,noon
正直,しょうじき,honesty
常識,じょうしき,common sense
少女,しょうじょ,daughter
少々,しょうしょう,just a minute
症状,しょうじょう,symptoms
生じる,しょうじる,to produce
招待,しょうたい,invitation
状態,じょうたい,condition
上達,じょうたつ,improvement
冗談,じょうだん,jest
承知,しょうち,consent
上等,じょうとう,superiority
衝突,しょうとつ,collision
商人,しょうにん,trader
承認,しょうにん,recognition
少年,しょうねん,boys
商売,しょうばい,trade
消費,しょうひ,consumption
商品,しょうひん,commodity
消防,しょうぼう,fire fighting
情報,じょうほう,information
証明,しょうめい,proof
女王,じょおう,queen
職,しょく,employment
職業,しょくぎょう,occupation
食事,しょくじ,meal
食卓,しょくたく,dining table
食品,しょくひん,commodity
植物,しょくぶつ,plant
食物,しょくもつ,food
食欲,しょくよく,appetite 
食料,しょくりょう,food
食糧,しょくりょう,provisions
書斎,しょさい,study
女子,じょし,woman
助手,じょしゅ,helper
徐々に,じょじょに,slowly
署名,しょめい,signature
書物,しょもつ,books
女優,じょゆう,actress
処理,しょり,processing
書類,しょるい,documents
知らせ,しらせ,notice
尻,しり,buttocks
城,しろ,castle
進学,しんがく,going on to university
神経,しんけい,nerve
真剣,しんけん,seriousness
信号,しんごう,traffic lights
人工,じんこう,artificial
深刻,しんこく,serious
診察,しんさつ,medical examination
人種,じんしゅ,race 
信じる,しんじる,to believe
親戚,しんせき,relative
新鮮,しんせん,fresh
心臓,しんぞう,heart
身体,しんたい,the body
身長,しんちょう,height 
慎重,しんちょう,discretion
心配,しんぱい,worry
審判,しんぱん,refereeing
人物,じんぶつ,character
進歩,しんぽ,progress
親友,しんゆう,close friend
信用,しんよう,confidence
信頼,しんらい,reliance
心理,しんり,mentality
人類,じんるい,mankind
巣,す,nest
図,ず,figure 
推薦,すいせん,recommendation
スイッチ,すいっち,switch
随分,ずいぶん,extremely
睡眠,すいみん,sleep
数,すう,number
数字,すうじ,numeral
末,すえ,the end of
姿,すがた,figure
スキー,すきー,skiing
救う,すくう,to rescue from
優れる,すぐれる,to surpass
スケート,すけーと,skate
すごい,すごい,terrible
少しも,すこしも,anything of
過ごす,すごす,to pass
筋,すじ,muscle
進める,すすめる,to advance
勧める,すすめる,to recommend
スター,すたー,star
スタイル,すたいる,style
スタンド,すたんど,stand
頭痛,ずつう,headache
ずっと,ずっと,consecutively
すてき,すてき,lovely
既に,すでに,already
すなわち,すなわち,that is
素晴らしい,すばらしい,wonderful
スピーチ,すぴーち,speech
全て,すべて,all
済ませる,すませる,to be finished
角,すみ,horn
為る,する,to change
すると,すると,thereupon
鋭い,するどい,pointed
背,せい,height
性,せい,sex
所為,せい,cause
性格,せいかく,character
正確,せいかく,accurate
世紀,せいき,century
請求,せいきゅう,claim
税金,ぜいきん,tax
清潔,せいけつ,clean
制限,せいげん,restriction
成功,せいこう,success
生産,せいさん,production
正式,せいしき,due form
精神,せいしん,mind
成人,せいじん,adult
精々,せいぜい,at the most
成績,せいせき,results
製造,せいぞう,manufacture
贅沢,ぜいたく,luxury
成長,せいちょう,growth
制度,せいど,system
青年,せいねん,youth
製品,せいひん,manufactured goods
政府,せいふ,government
生物,せいぶつ,raw food
生命,せいめい,life
整理,せいり,sorting
咳,せき,cough
石炭,せきたん,coal
責任,せきにん,duty
石油,せきゆ,oil
世間,せけん,world
説,せつ,theory
積極的,せっきょくてき,positive
設計,せっけい,plan
絶対,ぜったい,absolute
セット,せっと,set
設備,せつび,equipment
絶滅,ぜつめつ,destruction
節約,せつやく,economising
是非,ぜひ,certainly
責める,せめる,to condemn
世話,せわ,looking after
善,ぜん,good
全,ぜん,all
全員,ぜんいん,all members 
専攻,せんこう,major subject
全国,ぜんこく,country-wide
先日,せんじつ,the other day
前者,ぜんしゃ,the former
前進,ぜんしん,advance
センター,せんたー,a center
全体,ぜんたい,whole
選択,せんたく,selection
そう,そう,so
象,ぞう,elephant
騒音,そうおん,noise
増加,ぞうか,increase
操作,そうさ,operation
掃除,そうじ,cleaning
想像,そうぞう,imagination
相続,そうぞく,succession
相談,そうだん,consultation
装置,そうち,equipment
相当,そうとう,suitable
速度,そくど,speed
そこ,そこ,bottom
底,そこ,bottom
そこで,そこで,so 
そして,そして,and
注ぐ,そそぐ,to pour 
育つ,そだつ,to raise 
そっくり,そっくり,all
そっと,そっと,face of the earth
袖,そで,sleeve
備える,そなえる,to furnish
その,その,the
そのうち,そのうち,eventually
そのまま,そのまま,without change
側,そば,side
ソファー,そふぁー,sofa
粗末,そまつ,crude
それぞれ,それぞれ,each
それでも,それでも,but 
それとも,それとも,or
損,そん,loss
損害,そんがい,damage
尊敬,そんけい,respect
存在,そんざい,existence
尊重,そんちょう,respect
田,た,rice field
他,た,other 
対,たい,pair
台,だい,stand
題,だい,title
体育,たいいく,physical education
体温,たいおん,temperature 
大会,たいかい,convention
大気,たいき,atmosphere
代金,だいきん,price
退屈,たいくつ,tedium
滞在,たいざい,stay
大使,たいし,ambassador
大した,たいした,considerable
対象,たいしょう,target
大臣,だいじん,cabinet minister
対する,たいする,to face
大戦,たいせん,great war
大抵,たいてい,usually
態度,たいど,attitude
大統領,だいとうりょう,president
大半,たいはん,majority
代表,だいひょう,representative
大部分,だいぶぶん,most part
タイプライター,たいぷらいたー,typewriter
大変,たいへん,awful
逮捕,たいほ,arrest
太陽,たいよう,sun
平ら,たいら,flatness
代理,だいり,representation
大陸,たいりく,continent
倒す,たおす,to throw down
互い,たがい,mutual
宝,たから,treasure
だから,だから,so
宅,たく,house
だけど,だけど,however
確かめる,たしかめる,to ascertain
多少,たしょう,more or less
助ける,たすける,to help
ただ,ただ,free of charge
唯,ただ,free of charge
戦い,たたかい,battle
戦う,たたかう,to fight
叩く,たたく,to strike
直ちに,ただちに,at once
立ち上がる,たちあがる,to stand up
立場,たちば,standpoint
経つ,たつ,to pass
達する,たっする,to reach
唯,たった,free of charge
だって,だって,but
たっぷり,たっぷり,full
縦,たて,length
たとえ,たとえ,simile
谷,たに,valley
他人,たにん,another person
束,たば,handbreadth
度,たび,counter for occurrences
旅,たび,travel
たびたび,たびたび,often
多分,たぶん,perhaps
玉,たま,ball
球,たま,globe
弾,たま,bullet
偶,たま,even number
偶々,たまたま,casually
たまらない,たまらない,intolerable
黙る,だまる,to be silent
駄目,だめ,useless
試し,ためし,trial
試す,ためす,to attempt
便り,たより,news
頼る,たよる,to rely on
誰か,だれか,someone
段,だん,step
単位,たんい,unit
単語,たんご,word
男子,だんし,youth
単純,たんじゅん,simplicity
誕生,たんじょう,birth
ダンス,だんす,dance
団体,だんたい,organization
単なる,たんなる,mere
単に,たんに,simply
地,ち,earth
地域,ちいき,area
チーズ,ちーず,cheese
チーム,ちーむ,team
知恵,ちえ,wisdom
地下,ちか,basement
違い,ちがい,difference
近頃,ちかごろ,lately
地球,ちきゅう,the earth
地区,ちく,district
遅刻,ちこく,lateness
知事,ちじ,prefectural governor
知識,ちしき,knowledge
父親,ちちおや,father
知能,ちのう,intelligence
地平線,ちへいせん,horizon
地方,ちほう,area
茶,ちゃ,tea
チャンス,ちゃんす,chance
ちゃんと,ちゃんと,perfectly
中,ちゅう,inside
注,ちゅう,annotation
中央,ちゅうおう,centre
中学,ちゅうがく,middle school
中止,ちゅうし,suspension
駐車,ちゅうしゃ,parking 
昼食,ちゅうしょく,lunch
中心,ちゅうしん,center
注目,ちゅうもく,notice
注文,ちゅうもん,order
長期,ちょうき,long time period
調査,ちょうさ,investigation
調子,ちょうし,tune
頂上,ちょうじょう,top
直接,ちょくせつ,direct
著者,ちょしゃ,author
遂に,ついに,finally
通過,つうか,passage through
通学,つうがく,commuting to school
通行,つうこう,passage
通じる,つうじる,to run to
通信,つうしん,correspondence
捕まる,つかまる,to be caught
掴む,つかむ,to seize
疲れ,つかれ,tiredness
月,つき,moon
付き合い,つきあい,association
次々,つぎつぎ,in succession
就く,つく,to settle in 
注ぐ,つぐ,to pour 
付ける,つける,to attach
土,つち,earth
続き,つづき,sequel
包み,つつみ,bundle
繋ぐ,つなぐ,to tie
常に,つねに,always
翼,つばさ,wings
つまり,つまり,in short
罪,つみ,crime
詰める,つめる,to pack
積もる,つもる,to pile up
梅雨,つゆ,rainy season
辛い,つらい,painful
連れ,つれ,companion
で,で,outflow
出会い,であい,meeting
出会う,であう,to meet by chance
提案,ていあん,proposal
定期,ていき,fixed term
抵抗,ていこう,electrical resistance
提出,ていしゅつ,presentation
程度,ていど,degree
停留所,ていりゅうじょ,bus or tram stop
デート,でーと,date
敵,てき,enemy
出来事,できごと,incident
適する,てきする,to fit
適切,てきせつ,pertinent
適度,てきど,moderate
適用,てきよう,applying
出来るだけ,できるだけ,if at all possible
手品,てじな,sleight of hand
ですから,ですから,therefore
鉄,てつ,iron
哲学,てつがく,philosophy
手伝い,てつだい,help
徹底,てってい,thoroughness
鉄道,てつどう,railroad
徹夜,てつや,all night
では,では,chance of going out
手間,てま,time
でも,でも,but
典型,てんけい,type
天候,てんこう,weather
電子,でんし,electron
テント,てんと,tent
伝統,でんとう,tradition
天然,てんねん,nature
度,ど,counter for occurrences
問い,とい,question
塔,とう,tower
答案,とうあん,examination paper
同一,どういつ,identity
どうか,どうか,copper coin
当時,とうじ,at that time
動詞,どうし,verb
同時,どうじ,simultaneous
どうしても,どうしても,by all means
到着,とうちゃく,arrival
道徳,どうとく,morals
投票,とうひょう,voting
同様,どうよう,identical
同僚,どうりょう,coworker
道路,どうろ,road
十,とお,10
通す,とおす,to let pass
通り,とおり,in accordance with ~
